 0.261267	0.959854
 0.112692	0.261267
 0.021307	0.112692
 0.099517	0.021307
 0.580763	0.099517
 0.875748	0.580763
 0.697725	0.875748
 0.659085	0.697725
 0.239627	0.659085
 0.407648	0.239627
 0.341316	0.407648
 0.490221	0.341316
 0.147150	0.490221
 0.141608	0.147150
 0.006319	0.141608
 0.203698	0.006319
 0.548960	0.203698
 0.376896	0.548960
 0.493149	0.376896
 0.354640	0.493149
 0.436166	0.354640
 0.642272	0.436166
 0.667203	0.642272
 0.679164	0.667203
 0.708138	0.679164
 0.672002	0.708138
 0.338884	0.672002
 0.620334	0.338884
 0.952132	0.620334
 0.478706	0.952132
 0.618655	0.478706
 0.732389	0.618655
 0.256016	0.732389
 0.862678	0.256016
 0.026809	0.862678
 0.576131	0.026809
 0.031596	0.576131
 0.030964	0.031596
 0.416036	0.030964
 0.319364	0.416036
 0.554055	0.319364
 0.004177	0.554055
 0.201773	0.004177
 0.200479	0.201773
 0.446373	0.200479
 0.194291	0.446373
 0.441165	0.194291
 0.662322	0.441165
 0.644116	0.662322
 0.660431	0.644116
 0.868603	0.660431
 0.611378	0.868603
 0.435383	0.611378
 0.474061	0.435383
 0.550989	0.474061
 0.477937	0.550989
 0.680571	0.477937
 0.353298	0.680571
 0.873683	0.353298
 0.983590	0.873683
 0.195953	0.983590
 0.386844	0.195953
 0.694747	0.386844
 0.612921	0.694747
 0.355691	0.612921
 0.105369	0.355691
 0.929673	0.105369
 0.022857	0.929673
 0.149501	0.022857
 0.661681	0.149501
 0.879016	0.661681
 0.616680	0.879016
 0.548372	0.616680
 0.482769	0.548372
 0.895227	0.482769
 0.083900	0.895227
 0.104788	0.083900
 0.169667	0.104788
 0.588010	0.169667
 0.687167	0.588010
 0.217614	0.687167
 0.438558	0.217614
 0.841064	0.438558
 0.759963	0.841064
 0.696898	0.759963
 0.764290	0.696898
 0.418238	0.764290
 0.319519	0.418238
 0.152801	0.319519
 0.126730	0.152801
 0.949008	0.126730
 0.976784	0.949008
 0.807556	0.976784
 0.592111	0.807556
 0.605979	0.592111
 0.691558	0.605979
 0.015674	0.691558
 0.436528	0.015674
 0.733434	0.436528
 0.817723	0.733434
 0.478559	0.817723
 0.143362	0.478559
 0.486906	0.143362
 0.427134	0.486906
 0.833554	0.427134
 0.536029	0.833554
 0.040516	0.536029
 0.948558	0.040516
 0.413772	0.948558
 0.265984	0.413772
 0.389008	0.265984
 0.050995	0.389008
 0.071685	0.050995
 0.805966	0.071685
 0.871650	0.805966
 0.814288	0.871650
 0.735943	0.814288
 0.998567	0.735943
 0.910780	0.998567
 0.475758	0.910780
 0.064918	0.475758
 0.074545	0.064918
 0.885004	0.074545
 0.258686	0.885004
 0.741255	0.258686
 0.271527	0.741255
 0.551877	0.271527
 0.392782	0.551877
 0.479578	0.392782
 0.261095	0.479578
 0.227141	0.261095
 0.564969	0.227141
 0.439645	0.564969
 0.111723	0.439645
 0.726383	0.111723
 0.321562	0.726383
 0.497265	0.321562
 0.533976	0.497265
 0.540002	0.533976
 0.809354	0.540002
 0.808259	0.809354
 0.408434	0.808259
 0.542358	0.408434
 0.407456	0.542358
 0.112703	0.407456
 0.206478	0.112703
 0.283584	0.206478
 0.202686	0.283584
 0.537869	0.202686
 0.970562	0.537869
 0.233433	0.970562
 0.315246	0.233433
 0.346849	0.315246
 0.494278	0.346849
 0.324139	0.494278
 0.806303	0.324139
 0.532971	0.806303
 0.646408	0.532971
 0.179833	0.646408
 0.451246	0.179833
 0.083470	0.451246
 0.887576	0.083470
 0.493726	0.887576
 0.050463	0.493726
 0.129612	0.050463
 0.385359	0.129612
 0.721538	0.385359
 0.895508	0.721538
 0.799467	0.895508
 0.647513	0.799467
 0.755212	0.647513
 0.841447	0.755212
 0.201354	0.841447
 0.163438	0.201354
 0.901853	0.163438
 0.446865	0.901853
 0.468297	0.446865
 0.664639	0.468297
 0.586525	0.664639
 0.728985	0.586525
 0.052754	0.728985
 0.644552	0.052754
 0.991462	0.644552
 0.498597	0.991462
 0.917126	0.498597
 0.141806	0.917126
 0.340251	0.141806
 0.591456	0.340251
 0.593346	0.591456
 0.370644	0.593346
 0.410312	0.370644
 0.121546	0.410312
 0.831093	0.121546
 0.186417	0.831093
 0.105236	0.186417
 0.701827	0.105236
 0.607621	0.701827
 0.294090	0.607621
 0.773778	0.294090
 0.889981	0.773778
 0.913660	0.889981
 0.874965	0.913660
 0.531330	0.874965
 0.059638	0.531330
 0.338834	0.059638
 0.786912	0.338834
 0.624610	0.786912
 0.823551	0.624610
 0.424756	0.823551
 0.882044	0.424756
 0.511223	0.882044
 0.128542	0.511223
 0.401974	0.128542
 0.981170	0.401974
 0.519800	0.981170
 0.278234	0.519800
 0.285991	0.278234
 0.650622	0.285991
 0.004577	0.650622
 0.928123	0.004577
 0.957885	0.928123
 0.173718	0.957885
 0.674222	0.173718
 0.645057	0.674222
 0.478134	0.645057
 0.998388	0.478134
 0.904750	0.998388
 0.126710	0.904750
 0.616716	0.126710
 0.145375	0.616716
 0.316786	0.145375
 0.224810	0.316786
 0.374613	0.224810
 0.122425	0.374613
 0.595359	0.122425
 0.198380	0.595359
 0.166635	0.198380
 0.626748	0.166635
 0.747353	0.626748
 0.763037	0.747353
 0.360241	0.763037
 0.564465	0.360241
 0.959453	0.564465
 0.525220	0.959453
 0.379967	0.525220
 0.098968	0.379967
 0.352072	0.098968
 0.278263	0.352072
 0.769504	0.278263
 0.055174	0.769504
 0.301382	0.055174
 0.333273	0.301382
 0.317812	0.333273
 0.472249	0.317812
 0.090611	0.472249
 0.907265	0.090611
 0.410087	0.907265
 0.325499	0.410087
 0.663097	0.325499
 0.670176	0.663097
 0.655799	0.670176
 0.010363	0.655799
 0.176599	0.010363
 0.102754	0.176599
 0.983561	0.102754
 0.716369	0.983561
 0.014263	0.716369
 0.711814	0.014263
 0.450137	0.711814
 0.444917	0.450137
 0.724349	0.444917
 0.129681	0.724349
 0.550736	0.129681
 0.224344	0.550736
 0.550404	0.224344
 0.638711	0.550404
 0.820233	0.638711
 0.653893	0.820233
 0.972980	0.653893
 0.873155	0.972980
 0.115453	0.873155
 0.412830	0.115453
 0.440212	0.412830
 0.643763	0.440212
 0.728536	0.643763
 0.512071	0.728536
 0.380290	0.512071
 0.530343	0.380290
 0.472439	0.530343
 0.282181	0.472439
 0.622657	0.282181
 0.993662	0.622657
 0.473347	0.993662
 0.544212	0.473347
 0.569484	0.544212
 0.309157	0.569484
 0.005308	0.309157
 0.213010	0.005308
 0.061640	0.213010
 0.980256	0.061640
 0.154649	0.980256
 0.189511	0.154649
 0.114770	0.189511
 0.944523	0.114770
 0.594659	0.944523
 0.429727	0.594659
 0.426923	0.429727
 0.302867	0.426923
 0.288277	0.302867
 0.078330	0.288277
 0.490494	0.078330
 0.728260	0.490494
 0.865133	0.728260
 0.292429	0.865133
 0.847868	0.292429
 0.122009	0.847868
 0.603899	0.122009
 0.729938	0.603899
 0.064606	0.729938
 0.832248	0.064606
 0.586061	0.832248
 0.923747	0.586061
 0.416639	0.923747
 0.456727	0.416639
 0.214895	0.456727
 0.732726	0.214895
 0.920601	0.732726
 0.546056	0.920601
 0.558118	0.546056
 0.285915	0.558118
 0.368224	0.285915
 0.748763	0.368224
 0.462449	0.748763
 0.381869	0.462449
 0.065264	0.381869
 0.897787	0.065264
 0.102423	0.897787
 0.421087	0.102423
 0.206513	0.421087
 0.865592	0.206513
 0.010301	0.865592
 0.127654	0.010301
 0.487622	0.127654
 0.469044	0.487622
 0.215138	0.469044
 0.819734	0.215138
 0.268948	0.819734
 0.201359	0.268948
 0.243510	0.201359
 0.664964	0.243510
 0.044917	0.664964
 0.917797	0.044917
 0.406245	0.917797
 0.757960	0.406245
 0.042454	0.757960
 0.517673	0.042454
 0.526080	0.517673
 0.834480	0.526080
 0.108352	0.834480
 0.066029	0.108352
 0.748262	0.066029
 0.047513	0.748262
 0.557444	0.047513
 0.956024	0.557444
 0.899992	0.956024
 0.170456	0.899992
 0.847069	0.170456
 0.694025	0.847069
 0.485421	0.694025
 0.476856	0.485421
 0.521860	0.476856
 0.903399	0.521860
 0.427547	0.903399
 0.782102	0.427547
 0.782779	0.782102
 0.158563	0.782779
 0.964385	0.158563
 0.412302	0.964385
 0.552055	0.412302
 0.386978	0.552055
 0.943490	0.386978
 0.234050	0.943490
 0.677312	0.234050
 0.589124	0.677312
 0.407232	0.589124
 0.346905	0.407232
 0.432033	0.346905
 0.181914	0.432033
 0.436008	0.181914
 0.991778	0.436008
 0.816795	0.991778
 0.869539	0.816795
 0.337160	0.869539
 0.653846	0.337160
 0.182924	0.653846
 0.396517	0.182924
 0.269388	0.396517
 0.599313	0.269388
 0.653130	0.599313
 0.151822	0.653130
 0.668619	0.151822
 0.476633	0.668619
 0.766713	0.476633
 0.151883	0.766713
 0.704721	0.151883
 0.238254	0.704721
 0.332897	0.238254
 0.008248	0.332897
 0.628213	0.008248
 0.369095	0.628213
 0.381460	0.369095
 0.192656	0.381460
 0.962196	0.192656
 0.622817	0.962196
 0.687490	0.622817
 0.648488	0.687490
 0.140506	0.648488
 0.486241	0.140506
 0.259507	0.486241
 0.538283	0.259507
 0.922867	0.538283
 0.618321	0.922867
 0.123848	0.618321
 0.514739	0.123848
 0.221081	0.514739
 0.710620	0.221081
 0.385689	0.710620
 0.280530	0.385689
 0.871048	0.280530
 0.703769	0.871048
 0.249717	0.703769
 0.996273	0.249717
 0.361904	0.996273
 0.521805	0.361904
 0.983182	0.521805
 0.345955	0.983182
 0.463923	0.345955
 0.158917	0.463923
 0.919555	0.158917
 0.962215	0.919555
 0.953372	0.962215
 0.317510	0.953372
 0.394876	0.317510
 0.687478	0.394876
 0.443281	0.687478
 0.219701	0.443281
 0.514693	0.219701
 0.453048	0.514693
 0.381318	0.453048
 0.813001	0.381318
 0.108484	0.813001
 0.290972	0.108484
 0.362978	0.290972
 0.573350	0.362978
 0.286148	0.573350
 0.288414	0.286148
 0.369155	0.288414
 0.390310	0.369155
 0.939698	0.390310
 0.510648	0.939698
 0.459423	0.510648
 0.515462	0.459423
 0.363443	0.515462
 0.379715	0.363443
 0.863705	0.379715
 0.283405	0.863705
 0.191341	0.283405
 0.874663	0.191341
 0.466346	0.874663
 0.880823	0.466346
 0.998075	0.880823
 0.639685	0.998075
 0.184341	0.639685
 0.225894	0.184341
 0.607526	0.225894
 0.682093	0.607526
 0.935554	0.682093
 0.861769	0.935554
 0.745987	0.861769
 0.807075	0.745987
 0.507722	0.807075
 0.280036	0.507722
 0.573101	0.280036
 0.106202	0.573101
 0.928833	0.106202
 0.900651	0.928833
 0.234602	0.900651
 0.949705	0.234602
 0.693618	0.949705
 0.635572	0.693618
 0.053153	0.635572
 0.342531	0.053153
 0.924386	0.342531
 0.156648	0.924386
 0.790329	0.156648
 0.064463	0.790329
 0.429012	0.064463
 0.408993	0.429012
 0.953066	0.408993
 0.179280	0.953066
 0.153902	0.179280
 0.636508	0.153902
 0.789469	0.636508
 0.610857	0.789469
 0.678012	0.610857
 0.345254	0.678012
 0.686482	0.345254
 0.702270	0.686482
 0.050898	0.702270
 0.439042	0.050898
 0.971057	0.439042
 0.556597	0.971057
 0.727568	0.556597
 0.228081	0.727568
 0.360625	0.228081
 0.027481	0.360625
 0.864902	0.027481
 0.400289	0.864902
 0.658909	0.400289
 0.283623	0.658909
 0.848142	0.283623
 0.722333	0.848142
 0.252694	0.722333
 0.027113	0.252694
 0.694850	0.027113
 0.348864	0.694850
 0.357866	0.348864
 0.655069	0.357866
 0.739485	0.655069
 0.525485	0.739485
 0.829743	0.525485
 0.486870	0.829743
 0.825270	0.486870
 0.314570	0.825270
 0.975542	0.314570
 0.928071	0.975542
 0.082466	0.928071
 0.014425	0.082466
 0.440908	0.014425
 0.334551	0.440908
 0.798793	0.334551
 0.318601	0.798793
 0.729203	0.318601
 0.713805	0.729203
 0.917241	0.713805
 0.071499	0.917241
 0.691909	0.071499
 0.906512	0.691909
 0.745824	0.906512
 0.059002	0.745824
 0.644171	0.059002
 0.583254	0.644171
 0.752279	0.583254
 0.546129	0.752279
 0.789738	0.546129
 0.124559	0.789738
 0.466568	0.124559
 0.602724	0.466568
 0.977066	0.602724
 0.551103	0.977066
 0.382429	0.551103
 0.480551	0.382429
 0.619217	0.480551
 0.172735	0.619217
 0.161444	0.172735
 0.381232	0.161444
 0.364888	0.381232
 0.671544	0.364888
 0.638206	0.671544
 0.329068	0.638206
 0.651411	0.329068
 0.267902	0.651411
 0.623076	0.267902
 0.030593	0.623076
 0.176338	0.030593
 0.713162	0.176338
 0.121250	0.713162
 0.848099	0.121250
 0.997470	0.848099
 0.485832	0.997470
 0.373382	0.485832
 0.436932	0.373382
 0.512869	0.436932
 0.795947	0.512869
 0.476804	0.795947
 0.647138	0.476804
 0.450969	0.647138
 0.443107	0.450969
 0.291457	0.443107
 0.519722	0.291457
 0.966144	0.519722
 0.975809	0.966144
 0.418356	0.975809
 0.309960	0.418356
 0.500771	0.309960
 0.450297	0.500771
 0.143809	0.450297
 0.004439	0.143809
 0.602619	0.004439
 0.214130	0.602619
 0.875097	0.214130
 0.749972	0.875097
 0.786434	0.749972
 0.602386	0.786434
 0.302260	0.602386
 0.079374	0.302260
 0.030569	0.079374
 0.773695	0.030569
 0.488576	0.773695
 0.494239	0.488576
 0.674762	0.494239
 0.721407	0.674762
 0.692573	0.721407
 0.069012	0.692573
 0.883843	0.069012
 0.750678	0.883843
 0.650529	0.750678
 0.445424	0.650529
 0.233044	0.445424
 0.776808	0.233044
 0.811736	0.776808
 0.850719	0.811736
 0.033875	0.850719
 0.343781	0.033875
 0.927223	0.343781
 0.833372	0.927223
 0.477367	0.833372
 0.099843	0.477367
 0.054564	0.099843
 0.062464	0.054564
 0.838095	0.062464
 0.854603	0.838095
 0.309309	0.854603
 0.557362	0.309309
 0.581119	0.557362
 0.867522	0.581119
 0.449874	0.867522
 0.026494	0.449874
 0.276826	0.026494
 0.611404	0.276826
 0.866858	0.611404
 0.283860	0.866858
 0.828007	0.283860
 0.318360	0.828007
 0.671137	0.318360
 0.792199	0.671137
 0.490419	0.792199
 0.474296	0.490419
 0.486103	0.474296
 0.940891	0.486103
 0.547781	0.940891
 0.556929	0.547781
 0.306188	0.556929
 0.100394	0.306188
 0.323075	0.100394
 0.924215	0.323075
 0.286194	0.924215
 0.070385	0.286194
 0.967257	0.070385
 0.696077	0.967257
 0.967629	0.696077
 0.949174	0.967629
 0.766525	0.949174
 0.978291	0.766525
 0.131628	0.978291
 0.280104	0.131628
 0.704403	0.280104
 0.893478	0.704403
 0.678157	0.893478
 0.777220	0.678157
 0.738770	0.777220
 0.500089	0.738770
 0.992892	0.500089
 0.530395	0.992892
 0.348617	0.530395
 0.200640	0.348617
 0.149687	0.200640
 0.793231	0.149687
 0.831110	0.793231
 0.463040	0.831110
 0.308358	0.463040
 0.571940	0.308358
 0.596534	0.571940
 0.952097	0.596534
 0.886219	0.952097
 0.681941	0.886219
 0.387077	0.681941
 0.606429	0.387077
 0.251737	0.606429
 0.940567	0.251737
 0.110505	0.940567
 0.257070	0.110505
 0.575857	0.257070
 0.425042	0.575857
 0.678090	0.425042
 0.657024	0.678090
 0.603615	0.657024
 0.954718	0.603615
 0.940859	0.954718
 0.022937	0.940859
 0.501318	0.022937
 0.657676	0.501318
 0.563897	0.657676
 0.419367	0.563897
 0.302221	0.419367
 0.427187	0.302221
 0.723607	0.427187
 0.670986	0.723607
 0.255782	0.670986
 0.934811	0.255782
 0.367847	0.934811
 0.399449	0.367847
 0.537987	0.399449
 0.940921	0.537987
 0.055439	0.940921
 0.755557	0.055439
 0.645412	0.755557
 0.441201	0.645412
 0.269930	0.441201
 0.711836	0.269930
 0.835225	0.711836
 0.630245	0.835225
 0.528622	0.630245
 0.550772	0.528622
 0.829886	0.550772
 0.892148	0.829886
 0.333700	0.892148
 0.498240	0.333700
 0.920586	0.498240
 0.283144	0.920586
 0.809201	0.283144
 0.236326	0.809201
 0.934343	0.236326
 0.498957	0.934343
 0.966503	0.498957
 0.012076	0.966503
 0.962831	0.012076
 0.293626	0.962831
 0.963970	0.293626
 0.435798	0.963970
 0.452326	0.435798
 0.246720	0.452326
 0.629392	0.246720
 0.190948	0.629392
 0.269028	0.190948
 0.547784	0.269028
 0.609968	0.547784
 0.737778	0.609968
 0.837663	0.737778
 0.595019	0.837663
 0.487783	0.595019
 0.172600	0.487783
 0.891750	0.172600
 0.633444	0.891750
 0.287819	0.633444
 0.381385	0.287819
 0.942753	0.381385
 0.851278	0.942753
 0.430441	0.851278
 0.426822	0.430441
 0.589604	0.426822
 0.482613	0.589604
 0.272853	0.482613
 0.848764	0.272853
 0.185085	0.848764
 0.728613	0.185085
 0.802538	0.728613
 0.251563	0.802538
 0.025104	0.251563
 0.916741	0.025104
 0.673657	0.916741
 0.146013	0.673657
 0.039296	0.146013
 0.439917	0.039296
 0.690681	0.439917
 0.277016	0.690681
 0.816208	0.277016
 0.012649	0.816208
 0.596035	0.012649
 0.553228	0.596035
 0.108873	0.553228
 0.830428	0.108873
 0.998004	0.830428
 0.445600	0.998004
 0.200929	0.445600
 0.010676	0.200929
 0.439598	0.010676
 0.319146	0.439598
 0.894578	0.319146
 0.170584	0.894578
 0.998405	0.170584
 0.195844	0.998405
 0.543202	0.195844
 0.601070	0.543202
 0.178382	0.601070
 0.061414	0.178382
 0.192786	0.061414
 0.152069	0.192786
 0.816704	0.152069
 0.345878	0.816704
 0.165951	0.345878
 0.142905	0.165951
 0.799290	0.142905
 0.672436	0.799290
 0.638116	0.672436
 0.812294	0.638116
 0.233456	0.812294
 0.689644	0.233456
 0.851558	0.689644
 0.141681	0.851558
 0.229150	0.141681
 0.325406	0.229150
 0.102527	0.325406
 0.166759	0.102527
 0.710158	0.166759
 0.632708	0.710158
 0.922226	0.632708
 0.859959	0.922226
 0.334133	0.859959
 0.770690	0.334133
 0.990235	0.770690
 0.883056	0.990235
 0.519387	0.883056
 0.339743	0.519387
 0.065299	0.339743
 0.485414	0.065299
 0.354170	0.485414
 0.535493	0.354170
 0.034368	0.535493
 0.628079	0.034368
 0.122888	0.628079
 0.378574	0.122888
 0.687159	0.378574
 0.081083	0.687159
 0.761844	0.081083
 0.306218	0.761844
 0.608412	0.306218
 0.572441	0.608412
 0.021284	0.572441
 0.724908	0.021284
 0.524533	0.724908
 0.827001	0.524533
 0.409160	0.827001
 0.755266	0.409160
 0.758173	0.755266
 0.617093	0.758173
 0.481643	0.617093
 0.967756	0.481643
 0.071685	0.967756
 0.814669	0.071685
 0.141670	0.814669
 0.047406	0.141670
 0.754890	0.047406
 0.435735	0.754890
 0.393395	0.435735
 0.789371	0.393395
 0.962483	0.789371
 0.452149	0.962483
 0.263504	0.452149
 0.712996	0.263504
 0.332261	0.712996
 0.304992	0.332261
 0.996064	0.304992
 0.842120	0.996064
 0.506193	0.842120
 0.579210	0.506193
 0.787524	0.579210
 0.923173	0.787524
 0.768213	0.923173
 0.356126	0.768213
 0.417639	0.356126
 0.263589	0.417639
 0.142647	0.263589
 0.471559	0.142647
 0.484802	0.471559
 0.074312	0.484802
 0.966145	0.074312
 0.999718	0.966145
 0.266299	0.999718
 0.684219	0.266299
 0.676924	0.684219
 0.054207	0.676924
 0.064124	0.054207
 0.725741	0.064124
 0.534329	0.725741
 0.464649	0.534329
 0.361894	0.464649
 0.348819	0.361894
 0.603451	0.348819
 0.201518	0.603451
 0.920057	0.201518
 0.404669	0.920057
 0.264660	0.404669
 0.135063	0.264660
 0.006535	0.135063
 0.829052	0.006535
 0.877797	0.829052
 0.141059	0.877797
 0.783209	0.141059
 0.392656	0.783209
 0.367334	0.392656
 0.790529	0.367334
 0.417945	0.790529
 0.398165	0.417945
 0.955474	0.398165
 0.654843	0.955474
 0.949002	0.654843
 0.880856	0.949002
 0.548887	0.880856
 0.137677	0.548887
 0.931312	0.137677
 0.563529	0.931312
 0.232927	0.563529
 0.810668	0.232927
 0.888599	0.810668
 0.681677	0.888599
 0.947734	0.681677
 0.558398	0.947734
 0.000433	0.558398
 0.284886	0.000433
 0.083195	0.284886
 0.256768	0.083195
 0.505246	0.256768
 0.670557	0.505246
 0.057104	0.670557
 0.740352	0.057104
 0.103702	0.740352
 0.925406	0.103702
 0.298549	0.925406
 0.719255	0.298549
 0.511534	0.719255
 0.346711	0.511534
 0.169916	0.346711
 0.784901	0.169916
 0.826059	0.784901
 0.571641	0.826059
 0.571802	0.571641
 0.272126	0.571802
 0.623631	0.272126
 0.372343	0.623631
 0.968710	0.372343
 0.115867	0.968710
 0.384967	0.115867
 0.141855	0.384967
 0.156251	0.141855
 0.115861	0.156251
 0.271054	0.115861
 0.609349	0.271054
 0.320787	0.609349
 0.463191	0.320787
 0.843914	0.463191
 0.658392	0.843914
 0.586398	0.658392
 0.587237	0.586398
 0.684727	0.587237
 0.203291	0.684727
 0.713660	0.203291
 0.481941	0.713660
 0.984114	0.481941
 0.006222	0.984114
 0.579562	0.006222
 0.695627	0.579562
 0.404829	0.695627
 0.959122	0.404829
 0.964765	0.959122
 0.806860	0.964765
 0.896471	0.806860
 0.982294	0.896471
 0.409728	0.982294
 0.303679	0.409728
 0.937379	0.303679
 0.533936	0.937379
 0.860743	0.533936
 0.513183	0.860743
 0.066740	0.513183
 0.704834	0.066740
 0.141056	0.704834
 0.720715	0.141056
 0.063418	0.720715
 0.858837	0.063418
 0.469225	0.858837
 0.271554	0.469225
 0.009062	0.271554
 0.304214	0.009062
 0.920079	0.304214
 0.767202	0.920079
 0.358082	0.767202
 0.284798	0.358082
 0.597946	0.284798
 0.673023	0.597946
 0.505226	0.673023
 0.341772	0.505226
 0.154624	0.341772
 0.760767	0.154624
 0.211660	0.760767
 0.373762	0.211660
 0.823132	0.373762
 0.374927	0.823132
 0.404778	0.374927
 0.104702	0.404778
 0.721358	0.104702
 0.862625	0.721358
 0.144268	0.862625
 0.717451	0.144268
 0.197438	0.717451
 0.348838	0.197438
 0.918509	0.348838
 0.386718	0.918509
 0.567908	0.386718
 0.824379	0.567908
 0.342569	0.824379
 0.556068	0.342569
 0.834605	0.556068
 0.207094	0.834605
 0.633911	0.207094
 0.138278	0.633911
 0.042840	0.138278
 0.018130	0.042840
 0.708308	0.018130
 0.525410	0.708308
 0.569525	0.525410
 0.009148	0.569525
 0.745080	0.009148
 0.553027	0.745080
 0.729439	0.553027
 0.681970	0.729439
 0.864274	0.681970
 0.859985	0.864274
 0.775047	0.859985
 0.215061	0.775047
 0.527272	0.215061
 0.855538	0.527272
 0.027241	0.855538
 0.843423	0.027241
 0.417843	0.843423
 0.686968	0.417843
 0.875786	0.686968
 0.329172	0.875786
 0.390908	0.329172
 0.988232	0.390908
 0.217592	0.988232
 0.067564	0.217592
 0.555292	0.067564
 0.800875	0.555292
 0.304694	0.800875
 0.998935	0.304694
 0.095928	0.998935
 0.263576	0.095928
 0.928627	0.263576
 0.439204	0.928627
 0.701662	0.439204
 0.827805	0.701662
 0.913271	0.827805
 0.341809	0.913271
 0.784224	0.341809
 0.449672	0.784224
 0.637410	0.449672
 0.942275	0.637410
 0.816313	0.942275
 0.765631	0.816313
 0.955974	0.765631
 0.055715	0.955974
 0.400022	0.055715
 0.167332	0.400022
 0.352394	0.167332
 0.686918	0.352394
 0.035672	0.686918
 0.536841	0.035672
 0.693202	0.536841
 0.648471	0.693202
 0.851259	0.648471
 0.112667	0.851259
 0.598010	0.112667
 0.746707	0.598010
 0.911306	0.746707
 0.324713	0.911306
 0.448922	0.324713
 0.032533	0.448922
 0.784514	0.032533
 0.330572	0.784514
 0.915909	0.330572
 0.690251	0.915909
 0.053786	0.690251
 0.987708	0.053786
 0.414609	0.987708
 0.336528	0.414609
 0.022967	0.336528
 0.012239	0.022967
 0.707562	0.012239
 0.990541	0.707562
 0.017279	0.990541
 0.413014	0.017279
 0.520788	0.413014
 0.890243	0.520788
 0.317432	0.890243
 0.083748	0.317432
 0.556444	0.083748
 0.150469	0.556444
 0.939050	0.150469
 0.617712	0.939050
 0.877440	0.617712
 0.137898	0.877440
 0.643578	0.137898
 0.619503	0.643578
 0.994193	0.619503
 0.410442	0.994193
 0.306786	0.410442
 0.154610	0.306786
 0.526453	0.154610
 0.101821	0.526453
 0.306021	0.101821
 0.296832	0.306021
 0.856607	0.296832
 0.985699	0.856607
 0.635937	0.985699
 0.190600	0.635937
 0.407531	0.190600
 0.373657	0.407531
 0.048753	0.373657
 0.390675	0.048753
 0.077341	0.390675
 0.864092	0.077341
 0.798826	0.864092
 0.873819	0.798826
 0.282969	0.873819
 0.866572	0.282969
 0.474900	0.866572
 0.644856	0.474900
 0.094505	0.644856
 0.345675	0.094505
 0.766568	0.345675
 0.704625	0.766568
 0.627595	0.704625
 0.987635	0.627595
 0.188546	0.987635
 0.889713	0.188546
 0.404403	0.889713
 0.799873	0.404403
 0.457683	0.799873
 0.282329	0.457683
 0.101792	0.282329
 0.824199	0.101792
 0.304443	0.824199
 0.770551	0.304443
 0.648977	0.770551
 0.353733	0.648977
 0.187253	0.353733
 0.152778	0.187253
 0.746227	0.152778
 0.844824	0.746227
 0.957229	0.844824
 0.155442	0.957229
 0.514562	0.155442
 0.248258	0.514562
 0.476407	0.248258
 0.970869	0.476407
 0.403869	0.970869
 0.834219	0.403869
 0.713720	0.834219
 0.493382	0.713720
 0.270165	0.493382
 0.660036	0.270165
 0.229361	0.660036
 0.869554	0.229361
 0.595274	0.869554
 0.770099	0.595274
 0.046450	0.770099
 0.677868	0.046450
 0.932878	0.677868
 0.873278	0.932878
 0.184573	0.873278
 0.110184	0.184573
 0.864083	0.110184
 0.648341	0.864083
 0.665229	0.648341
 0.503834	0.665229
